restaurant_id,komsco_name,komsco_address,query,place_id,place_url,resolve_status,detail_status,matcher_source,qwen_used,qwen_confidence,qwen_ranking,resolved_rank,detail_validation_attempts,candidate_count_before_filter,candidate_count_after_filter,qwen_pool_count,validation_attempts_json,detail_access_method,http_result,playwright_result,menu_count,parsed_menu_count,menu_complete,menu_fallback_used,home_status,hours_status,menu_status,review_status,review_requested,review_count,review_keyword_count,review_menu_mention_count,review_theme_count,representative_review_count,detail_warnings,result,reason,persistence_status,persistence_error,elapsed_ms
7549,튤립,서울특별시 강남구 언주로149길 12 지하층,논현동 튤립,19786892,https://pcmap.place.naver.com/restaurant/19786892/home,ERROR,NOT_ATTEMPTED,QWEN,True,LOW,"0,1,2",,1,3,3,3,[],NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,QWEN_SEMANTIC_FAILURE;Qwen semantic response failed after one retry,NOT_ATTEMPTED,,101349
7553,부산집,서울특별시 강남구 강남대로150길 10 (논현동) 1층,논현동 부산집,18396275,https://pcmap.place.naver.com/restaurant/18396275/home,ERROR,NOT_ATTEMPTED,QWEN,True,LOW,"4,2,5,6,0",,2,9,8,8,"[{""rank"": 1, ""candidate_name"": ""부산아구찜"", ""candidate_address"": """", ""place_id"": ""1949747652"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1949747652/home"", ""detail_name"": ""부산아구찜"", ""detail_road_address"": ""서울 서초구 사평대로55길 42"", ""detail_jibun_address"": ""서울 서초구 반포동 738"", ""normalized_source_name"": ""부산집"", ""normalized_detail_name"": ""부산아구찜"", ""name_comparison"": ""DIFFERENT"", ""normalized_source_address"": ""서울특별시강남구강남대로150길10논현동1층"", ""normalized_detail_road_address"": ""서울서초구사평대로55길42"", ""normalized_detail_jibun_address"": ""서울서초구반포동738"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""FATAL_VETO"", ""semantic_decision"": ""MATCH"", ""semantic_reason"": ""이름은 '부산'이라는 단어만 겹치고, 주소는 서울특별시 강남구 vs 서울 서초구로 명백히 다르며, 업종도 '한식'으로 명확히 차이가 있음. 따라서 MATCH하지 않음."", ""fatal_veto"": ""DISTRICT_CONTRADICTION""}]",NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,QWEN_SEMANTIC_FAILURE;Qwen semantic response failed after one retry,NOT_ATTEMPTED,,149271
7554,제주생선구이 올래밥상,"서울 강남구 논현로 613, 1층 (논현동)",제주생선구이올래밥상,2081164237,https://pcmap.place.naver.com/restaurant/2081164237/home,ERROR,NOT_ATTEMPTED,QWEN,True,LOW,"0,1,2,3,4",,1,8,7,7,[],NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,QWEN_SEMANTIC_FAILURE;Qwen semantic response failed after one retry,NOT_ATTEMPTED,,41522
7557,부대찌개매니아 돈돌,서울특별시 강남구 선릉로129길 11 논현동242-18 2층  부대찌개매니아돈돌,논현동 부대찌개매니아 돈돌,20889368,https://pcmap.place.naver.com/restaurant/20889368/home,RESOLVED,NOT_ATTEMPTED,SINGLE_CANDIDATE,False,,0,1,1,1,1,1,"[{""rank"": 1, ""candidate_name"": ""돈돌 부대찌개 매니아 강남구청점찌개,전골"", ""candidate_address"": """", ""place_id"": ""20889368"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/20889368/home"", ""detail_name"": ""돈돌 부대찌개 매니아 강남구청점찌개,전골"", ""detail_road_address"": ""서울 강남구 선릉로129길 11 논현동242-18 2층"", ""detail_jibun_address"": ""서울 강남구 논현동 242-18 242-18 2층"", ""normalized_source_name"": ""부대찌개매니아돈돌"", ""normalized_detail_name"": ""돈돌부대찌개매니아강남구청점찌개전골"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울특별시강남구선릉로129길11논현동242182층부대찌개매니아돈돌"", ""normalized_detail_road_address"": ""서울강남구선릉로129길11논현동242182층"", ""normalized_detail_jibun_address"": ""서울강남구논현동24218242182층"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""DETAIL_EVIDENCE_INSUFFICIENT"", ""semantic_decision"": ""MATCH"", ""semantic_reason"": ""이름은 순서와 단어 조합이 다르지만, 동일한 업종(부대찌개)을 가진 동일한 주소(도로명/지번/층이 일치)로, 단순한 단어 겹침이 아닌 실제 사업장으로 판단됨"", ""fatal_veto"": """"}]",NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,,NOT_ATTEMPTED,,14918
7562,하나마토 논현점,"서울 강남구 학동로2길 31, 1층 (논현동)",논현동 하나마토 논현점,1034953698,https://pcmap.place.naver.com/restaurant/1034953698/home,RESOLVED,NOT_ATTEMPTED,SINGLE_CANDIDATE,False,,0,1,1,1,1,1,"[{""rank"": 1, ""candidate_name"": ""하나마토 신논현"", ""candidate_address"": """", ""place_id"": ""1034953698"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1034953698/home"", ""detail_name"": ""하나마토 신논현"", ""detail_road_address"": ""서울 강남구 학동로2길 31 1층"", ""detail_jibun_address"": ""서울 강남구 논현동 144-3"", ""normalized_source_name"": ""하나마토논현점"", ""normalized_detail_name"": ""하나마토신논현"", ""name_comparison"": ""DIFFERENT"", ""normalized_source_address"": ""서울강남구학동로2길311층논현동"", ""normalized_detail_road_address"": ""서울강남구학동로2길311층"", ""normalized_detail_jibun_address"": ""서울강남구논현동1443"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""NAME_MISMATCH"", ""semantic_decision"": ""MATCH"", ""semantic_reason"": ""이름(하나마토)과 주소(학동로2길 31 1층)이 일치하며, 카테고리에서 '신논현 맛집 하나마토'로 명확히 위치를 나타내고 있습니다. '논현동'은 주소에 포함된 '논현동'과 일치하며, '신논현'은 '논현동'의 다른 표현일 가능성이 높습니다. 좌표는 제공되지 않았지만, 주소와 이름이 일치하여 동일한 사업장으로 판단됩니다."", ""fatal_veto"": """"}]",NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,,NOT_ATTEMPTED,,15016
7566,60년전통 신촌황소곱창(논현점),"서울 강남구 봉은사로1길 37, 지상 1층 (논현동, 호서빌딩) 60년 전통 신촌 황소곱창",논현동 60년전통 신촌황소곱창(논현점),61244505,https://pcmap.place.naver.com/restaurant/61244505/home,RESOLVED,NOT_ATTEMPTED,QWEN,True,HIGH,"2,0,1",1,1,3,3,3,"[{""rank"": 1, ""candidate_name"": ""60년전통 신촌황소곱창 논현직영점곱창,막창,양"", ""candidate_address"": """", ""place_id"": ""61244505"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/61244505/home"", ""detail_name"": ""60년전통 신촌황소곱창 논현직영점곱창,막창,양"", ""detail_road_address"": ""서울 강남구 봉은사로1길 37 지상1층"", ""detail_jibun_address"": ""서울 강남구 논현동 165-16"", ""normalized_source_name"": ""60년전통신촌황소곱창논현점"", ""normalized_detail_name"": ""60년전통신촌황소곱창논현직영점곱창막창양"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울강남구봉은사로1길37지상1층논현동호서빌딩60년전통신촌황소곱창"", ""normalized_detail_road_address"": ""서울강남구봉은사로1길37지상1층"", ""normalized_detail_jibun_address"": ""서울강남구논현동16516"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""DETAIL_EVIDENCE_INSUFFICIENT"", ""semantic_decision"": ""MATCH"", ""semantic_reason"": ""이름은 '60년전통 신촌황소곱창'으로 완전 일치하며, 주소는 '서울 강남구 봉은사로1길 37 지상1층'으로 동일한 위치를 나타냅니다. 업종은 '곱창,막창,양'으로 명확히 일치하며, KOMSCO의 좌표도 동일합니다. 차이점은 '논현직영점'이라는 지점명과 카테고리 정보의 누락, 좌표의 누락입니다. 그러나 이는 단순한 표현 차이로, 실제 사업장이 동일하다고 판단됩니다."", ""fatal_veto"": """"}]",NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,,NOT_ATTEMPTED,,27539
7568,완도1957별관,서울특별시 강남구 학동로 338 지상1층s109호,완도1957별관,1743063426,https://pcmap.place.naver.com/restaurant/1743063426/home,RESOLVED,NOT_ATTEMPTED,SINGLE_CANDIDATE,False,,0,1,1,1,1,1,"[{""rank"": 1, ""candidate_name"": ""완도1957 강남구청역점"", ""candidate_address"": ""완도1957 강남구청역점"", ""place_id"": ""1743063426"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1743063426/home"", ""detail_name"": ""완도1957 강남구청역점"", ""detail_road_address"": ""서울 강남구 학동로 338 지상 1층 109호"", ""detail_jibun_address"": ""서울 강남구 논현동 241-1"", ""normalized_source_name"": ""완도1957별관"", ""normalized_detail_name"": ""완도1957강남구청역점"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울특별시강남구학동로338지상1층s109호"", ""normalized_detail_road_address"": ""서울강남구학동로338지상1층109호"", ""normalized_detail_jibun_address"": ""서울강남구논현동2411"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""DETAIL_EVIDENCE_INSUFFICIENT"", ""semantic_decision"": ""MATCH"", ""semantic_reason"": ""사업장 위치와 주소, 호수, 도로명 등이 일치하며, 단순한 지점명 차이와 카테고리/좌표 누락만으로는 실제 같은 사업장으로 판단 가능"", ""fatal_veto"": """"}]",NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,,NOT_ATTEMPTED,,51434
7573,지알(GR)해마루,서울특별시 강남구 선릉로 623 2층 해마루 도시락 지알(GR) 해마루,논현동 지알(GR)해마루,,,NOT_FOUND,NOT_ATTEMPTED,NONE,False,,,,0,0,0,0,[],NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,NO_VALID_CANDIDATE,NOT_ATTEMPTED,,7777
7876,호두당,서울특별시 강남구 도산대로 지하102,호두당,2031787187,https://pcmap.place.naver.com/restaurant/2031787187/home,ERROR,NOT_ATTEMPTED,QWEN,True,LOW,"1,0,7,5,4",,3,9,8,8,"[{""rank"": 1, ""candidate_name"": ""호두당 서초역점호두과자"", ""candidate_address"": """", ""place_id"": ""1076248295"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1076248295/home"", ""detail_name"": ""호두당 서초역점호두과자"", ""detail_road_address"": ""서울 서초구 서초대로 233"", ""detail_jibun_address"": ""서울 서초구 서초동 1748-5"", ""normalized_source_name"": ""호두당"", ""normalized_detail_name"": ""호두당서초역점호두과자"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울특별시강남구도산대로지하102"", ""normalized_detail_road_address"": ""서울서초구서초대로233"", ""normalized_detail_jibun_address"": ""서울서초구서초동17485"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""QWEN_UNCERTAIN"", ""semantic_decision"": ""UNCERTAIN"", ""semantic_reason"": ""지점명이 포함되어 있고, 주소의 도로명/지번이 다르며, 업종 정보가 불일치하므로 실제 같은 사업장일 가능성은 낮으나, 명확히 다른 사업장임을 판단할 수는 없음"", ""fatal_veto"": ""DISTRICT_CONTRADICTION""}, {""rank"": 2, ""candidate_name"": ""호두당 용인동백점호두과자"", ""candidate_address"": """", ""place_id"": ""1037477810"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1037477810/home"", ""detail_name"": ""호두당 용인동백점호두과자"", ""detail_road_address"": ""경기 용인시 기흥구 동백중앙로 203 미주타운 107호"", ""detail_jibun_address"": ""경기 용인시 기흥구 중동 848-2"", ""normalized_source_name"": ""호두당"", ""normalized_detail_name"": ""호두당용인동백점호두과자"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울특별시강남구도산대로지하102"", ""normalized_detail_road_address"": ""경기용인시기흥구동백중앙로203미주타운107호"", ""normalized_detail_jibun_address"": ""경기용인시기흥구중동8482"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""FATAL_VETO"", ""semantic_decision"": ""MATCH"", ""semantic_reason"": ""호두당이라는 이름이 일치하며, 주소의 '동백중앙로 203' 부분이 일치하고, '미주타운 107호'는 호수/층 정보로 간주됨. 카테고리와 좌표는 모두 일치하지 않지만, 사업장이 동일할 가능성이 높음."", ""fatal_veto"": ""DISTRICT_CONTRADICTION""}]",NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,QWEN_SEMANTIC_FAILURE;Qwen semantic response failed after one retry,NOT_ATTEMPTED,,71512
8365,핫브레드 논현역점,서울특별시 강남구 학동로 지하102,논현동 핫브레드 논현역점,,,NOT_FOUND,NOT_ATTEMPTED,NONE,False,,,,0,1,0,1,[],NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,CANDIDATE_PLACE_ID_MISSING,NOT_ATTEMPTED,,7946
