restaurant_id,komsco_name,komsco_address,query,place_id,place_url,resolve_status,detail_status,matcher_source,qwen_used,qwen_confidence,qwen_ranking,resolved_rank,detail_validation_attempts,candidate_count_before_filter,candidate_count_after_filter,qwen_pool_count,validation_attempts_json,detail_access_method,http_result,playwright_result,menu_count,parsed_menu_count,menu_complete,menu_fallback_used,home_status,hours_status,menu_status,review_status,review_requested,review_count,review_keyword_count,review_menu_mention_count,review_theme_count,representative_review_count,detail_warnings,result,reason,persistence_status,persistence_error,elapsed_ms
7549,튤립,서울특별시 강남구 언주로149길 12 지하층,논현동 튤립,19786892,https://pcmap.place.naver.com/restaurant/19786892/home,RESOLVED,PARTIAL,QWEN,True,LOW,"0,1,2",1,1,3,3,3,"[{""rank"": 1, ""candidate_name"": ""명품세탁 튤립크리닝세탁소"", ""candidate_address"": """", ""place_id"": ""19786892"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/19786892/home"", ""detail_name"": ""명품세탁 튤립크리닝세탁소"", ""detail_road_address"": ""서울 강남구 논현로146길 43 1층 튤립크리닝"", ""detail_jibun_address"": ""서울 강남구 논현동 68-23"", ""normalized_source_name"": ""튤립"", ""normalized_detail_name"": ""명품세탁튤립크리닝세탁소"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울특별시강남구언주로149길12지하층"", ""normalized_detail_road_address"": ""서울강남구논현로146길431층튤립크리닝"", ""normalized_detail_jibun_address"": ""서울강남구논현동6823"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""ADDRESS_MISMATCH"", ""semantic_decision"": ""MATCH"", ""semantic_reason"": ""이름에서 '트리플크리닝'이라는 단어가 겹치고, 주소는 도로명/지번이 다르지만 동일한 지역(강남구)에 위치하며, 층/호 표현 차이만 존재합니다. 업종은 명확히 다르지만, '트리플크리닝'이라는 단어가 겹치고, 주소는 동일 지역에 위치하므로 사업장으로 판단됩니다."", ""fatal_veto"": """"}]",PLAYWRIGHT_DOM,NOT_ATTEMPTED,SUCCESS,,0,False,False,SUCCESS,SUCCESS,NO_DATA,SUCCESS,True,10,0,0,0,10,,PARTIAL,,NOT_ATTEMPTED,,24432
7553,부산집,서울특별시 강남구 강남대로150길 10 (논현동) 1층,논현동 부산집,1949747652,https://pcmap.place.naver.com/restaurant/1949747652/home,RESOLVED,PARTIAL,QWEN,True,LOW,"4,2,5,6,0",1,1,9,8,8,"[{""rank"": 1, ""candidate_name"": ""부산아구찜"", ""candidate_address"": """", ""place_id"": ""1949747652"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1949747652/home"", ""detail_name"": ""부산아구찜"", ""detail_road_address"": ""서울 서초구 사평대로55길 42"", ""detail_jibun_address"": ""서울 서초구 반포동 738"", ""normalized_source_name"": ""부산집"", ""normalized_detail_name"": ""부산아구찜"", ""name_comparison"": ""DIFFERENT"", ""normalized_source_address"": ""서울특별시강남구강남대로150길10논현동1층"", ""normalized_detail_road_address"": ""서울서초구사평대로55길42"", ""normalized_detail_jibun_address"": ""서울서초구반포동738"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""NAME_AND_ADDRESS_MISMATCH"", ""semantic_decision"": ""MATCH"", ""semantic_reason"": ""이름은 '부산'이라는 단어만 겹치고, 주소는 서울특별시 강남구 vs 서울 서초구로 명백히 다르며, 업종도 '한식'으로 명확히 차이가 있음. 따라서 MATCH하지 않음."", ""fatal_veto"": """"}]",PLAYWRIGHT_DOM,NOT_ATTEMPTED,SUCCESS,,11,False,False,SUCCESS,SUCCESS,SUCCESS,SUCCESS,True,10,10,11,8,10,,PARTIAL,,NOT_ATTEMPTED,,19459
7554,제주생선구이 올래밥상,"서울 강남구 논현로 613, 1층 (논현동)",제주생선구이올래밥상,1318639397,https://pcmap.place.naver.com/restaurant/1318639397/home,RESOLVED,PARTIAL,QWEN,True,LOW,"0,1,2,3,4",2,2,8,7,7,"[{""rank"": 1, ""candidate_name"": ""제주생선구이올래밥상"", ""candidate_address"": """", ""place_id"": ""2081164237"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/2081164237/home"", ""detail_name"": ""제주생선구이올래밥상"", ""detail_road_address"": ""경기 성남시 분당구 내정로165번길 38 602동 2층 215-1호, 215-2호"", ""detail_jibun_address"": ""경기 성남시 분당구 수내동 32"", ""normalized_source_name"": ""제주생선구이올래밥상"", ""normalized_detail_name"": ""제주생선구이올래밥상"", ""name_comparison"": ""EXACT"", ""normalized_source_address"": ""서울강남구논현로6131층논현동"", ""normalized_detail_road_address"": ""경기성남시분당구내정로165번길38602동2층2151호2152호"", ""normalized_detail_jibun_address"": ""경기성남시분당구수내동32"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""QWEN_UNCERTAIN"", ""semantic_decision"": ""UNCERTAIN"", ""semantic_reason"": ""이름은 유사하지만 단어 순서 및 괄호/공백 차이가 있음. 주소는 완전히 다르고, 좌표 정보가 누락되어 명확한 일치 여부를 판단할 수 없음."", ""fatal_veto"": """"}, {""rank"": 2, ""candidate_name"": ""제주생선구이올래밥상 여의도직영점생선구이"", ""candidate_address"": """", ""place_id"": ""1318639397"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1318639397/home"", ""detail_name"": ""제주생선구이올래밥상 여의도직영점생선구이"", ""detail_road_address"": ""서울 영등포구 여의대방로69길 28 2층 208호, 210호"", ""detail_jibun_address"": ""서울 영등포구 여의도동 43-1"", ""normalized_source_name"": ""제주생선구이올래밥상"", ""normalized_detail_name"": ""제주생선구이올래밥상여의도직영점생선구이"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울강남구논현로6131층논현동"", ""normalized_detail_road_address"": ""서울영등포구여의대방로69길282층208호210호"", ""normalized_detail_jibun_address"": ""서울영등포구여의도동431"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""ADDRESS_MISMATCH"", ""semantic_decision"": ""MATCH"", ""semantic_reason"": ""이름에서 '제주생선구이'가 일치하며, 주소에서 '논현동'이 포함되어 있고, 업종이 '생선구이'로 일치합니다. 다만, 지점명('여의도직영점'), 층/호('2층 208호, 210호')이 다릅니다. 그러나 이는 지점 차이로 간주되며, 주소와 업종이 명백히 일치하므로 MATCH로 판단합니다."", ""fatal_veto"": """"}]",PLAYWRIGHT_DOM,NOT_ATTEMPTED,SUCCESS,8,8,True,False,SUCCESS,NO_DATA,SUCCESS,SUCCESS,True,10,10,15,12,10,,PARTIAL,,NOT_ATTEMPTED,,58125
7557,부대찌개매니아 돈돌,서울특별시 강남구 선릉로129길 11 논현동242-18 2층  부대찌개매니아돈돌,논현동 부대찌개매니아 돈돌,20889368,https://pcmap.place.naver.com/restaurant/20889368/home,RESOLVED,PARTIAL,SINGLE_CANDIDATE,False,,0,1,1,1,1,1,"[{""rank"": 1, ""candidate_name"": ""돈돌 부대찌개 매니아 강남구청점찌개,전골"", ""candidate_address"": """", ""place_id"": ""20889368"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/20889368/home"", ""detail_name"": ""돈돌 부대찌개 매니아 강남구청점찌개,전골"", ""detail_road_address"": ""서울 강남구 선릉로129길 11 논현동242-18 2층"", ""detail_jibun_address"": ""서울 강남구 논현동 242-18 242-18 2층"", ""normalized_source_name"": ""부대찌개매니아돈돌"", ""normalized_detail_name"": ""돈돌부대찌개매니아강남구청점찌개전골"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울특별시강남구선릉로129길11논현동242182층부대찌개매니아돈돌"", ""normalized_detail_road_address"": ""서울강남구선릉로129길11논현동242182층"", ""normalized_detail_jibun_address"": ""서울강남구논현동24218242182층"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""DETAIL_EVIDENCE_INSUFFICIENT"", ""semantic_decision"": ""MATCH"", ""semantic_reason"": ""이름은 순서와 단어 조합이 다르지만, 동일한 업종(부대찌개)을 가진 동일한 주소(도로명/지번/층이 일치)로, 단순한 단어 겹침이 아닌 실제 사업장으로 판단됨"", ""fatal_veto"": """"}]",PLAYWRIGHT_DOM,NOT_ATTEMPTED,SUCCESS,,0,False,False,SUCCESS,NO_DATA,NO_DATA,SUCCESS,True,10,10,13,9,10,,PARTIAL,,NOT_ATTEMPTED,,24801
7562,하나마토 논현점,"서울 강남구 학동로2길 31, 1층 (논현동)",논현동 하나마토 논현점,1034953698,https://pcmap.place.naver.com/restaurant/1034953698/home,RESOLVED,PARTIAL,SINGLE_CANDIDATE,False,,0,1,1,1,1,1,"[{""rank"": 1, ""candidate_name"": ""하나마토 신논현"", ""candidate_address"": """", ""place_id"": ""1034953698"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1034953698/home"", ""detail_name"": ""하나마토 신논현"", ""detail_road_address"": ""서울 강남구 학동로2길 31 1층"", ""detail_jibun_address"": ""서울 강남구 논현동 144-3"", ""normalized_source_name"": ""하나마토논현점"", ""normalized_detail_name"": ""하나마토신논현"", ""name_comparison"": ""DIFFERENT"", ""normalized_source_address"": ""서울강남구학동로2길311층논현동"", ""normalized_detail_road_address"": ""서울강남구학동로2길311층"", ""normalized_detail_jibun_address"": ""서울강남구논현동1443"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""NAME_MISMATCH"", ""semantic_decision"": ""MATCH"", ""semantic_reason"": ""이름(하나마토)과 주소(학동로2길 31 1층)이 일치하며, 카테고리에서 '신논현 맛집 하나마토'로 명확히 위치를 나타내고 있습니다. '논현동'은 주소에 포함된 '논현동'과 일치하며, '신논현'은 '논현동'의 다른 표현일 가능성이 높습니다. 좌표는 제공되지 않았지만, 주소와 이름이 일치하여 동일한 사업장으로 판단됩니다."", ""fatal_veto"": """"}]",PLAYWRIGHT_DOM,NOT_ATTEMPTED,SUCCESS,,52,False,False,SUCCESS,SUCCESS,SUCCESS,SUCCESS,True,10,10,15,14,10,,PARTIAL,,NOT_ATTEMPTED,,22364
7566,60년전통 신촌황소곱창(논현점),"서울 강남구 봉은사로1길 37, 지상 1층 (논현동, 호서빌딩) 60년 전통 신촌 황소곱창",논현동 60년전통 신촌황소곱창(논현점),61244505,https://pcmap.place.naver.com/restaurant/61244505/home,RESOLVED,PARTIAL,QWEN,True,HIGH,"2,0,1",1,1,3,3,3,"[{""rank"": 1, ""candidate_name"": ""60년전통 신촌황소곱창 논현직영점곱창,막창,양"", ""candidate_address"": """", ""place_id"": ""61244505"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/61244505/home"", ""detail_name"": ""60년전통 신촌황소곱창 논현직영점곱창,막창,양"", ""detail_road_address"": ""서울 강남구 봉은사로1길 37 지상1층"", ""detail_jibun_address"": ""서울 강남구 논현동 165-16"", ""normalized_source_name"": ""60년전통신촌황소곱창논현점"", ""normalized_detail_name"": ""60년전통신촌황소곱창논현직영점곱창막창양"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울강남구봉은사로1길37지상1층논현동호서빌딩60년전통신촌황소곱창"", ""normalized_detail_road_address"": ""서울강남구봉은사로1길37지상1층"", ""normalized_detail_jibun_address"": ""서울강남구논현동16516"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""DETAIL_EVIDENCE_INSUFFICIENT"", ""semantic_decision"": ""MATCH"", ""semantic_reason"": ""이름은 '60년전통 신촌황소곱창'으로 완전 일치하며, 주소는 '서울 강남구 봉은사로1길 37 지상1층'으로 동일한 위치를 나타냅니다. 업종은 '곱창,막창,양'으로 명확히 일치하며, KOMSCO의 좌표도 동일합니다. 차이점은 '논현직영점'이라는 지점명과 카테고리 정보의 누락, 좌표의 누락입니다. 그러나 이는 단순한 표현 차이로, 실제 사업장이 동일하다고 판단됩니다."", ""fatal_veto"": """"}]",PLAYWRIGHT_DOM,NOT_ATTEMPTED,SUCCESS,2,4,True,False,SUCCESS,NO_DATA,SUCCESS,SUCCESS,True,10,10,15,12,10,,PARTIAL,,NOT_ATTEMPTED,,24353
7568,완도1957별관,서울특별시 강남구 학동로 338 지상1층s109호,논현동 완도1957별관,1743063426,https://pcmap.place.naver.com/restaurant/1743063426/home,RESOLVED,PARTIAL,SINGLE_CANDIDATE,False,,0,1,1,1,1,1,"[{""rank"": 1, ""candidate_name"": ""완도1957 강남구청역점"", ""candidate_address"": ""완도1957 강남구청역점"", ""place_id"": ""1743063426"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1743063426/home"", ""detail_name"": ""완도1957 강남구청역점"", ""detail_road_address"": ""서울 강남구 학동로 338 지상 1층 109호"", ""detail_jibun_address"": ""서울 강남구 논현동 241-1"", ""normalized_source_name"": ""완도1957별관"", ""normalized_detail_name"": ""완도1957강남구청역점"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울특별시강남구학동로338지상1층s109호"", ""normalized_detail_road_address"": ""서울강남구학동로338지상1층109호"", ""normalized_detail_jibun_address"": ""서울강남구논현동2411"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""DETAIL_EVIDENCE_INSUFFICIENT"", ""semantic_decision"": ""MATCH"", ""semantic_reason"": ""사업장 위치와 주소, 호수, 도로명 등이 일치하며, 단순한 지점명 차이와 카테고리/좌표 누락만으로는 실제 같은 사업장으로 판단 가능"", ""fatal_veto"": """"}]",PLAYWRIGHT_DOM,NOT_ATTEMPTED,SUCCESS,,27,False,False,SUCCESS,SUCCESS,SUCCESS,SUCCESS,True,10,10,15,12,10,,PARTIAL,,NOT_ATTEMPTED,,17819
7573,지알(GR)해마루,서울특별시 강남구 선릉로 623 2층 해마루 도시락 지알(GR) 해마루,논현동 지알(GR)해마루,,,NOT_FOUND,NOT_ATTEMPTED,NONE,False,,,,0,0,0,0,[],NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,NO_VALID_CANDIDATE,NOT_ATTEMPTED,,7881
7876,호두당,서울특별시 강남구 도산대로 지하102,CHECKPOINT,1076248295,https://pcmap.place.naver.com/restaurant/1076248295/home,RESOLVED,PARTIAL,VERIFIED_CHECKPOINT,False,,0,1,0,,,0,[],PLAYWRIGHT_DOM,NOT_ATTEMPTED,SUCCESS,,0,False,False,SUCCESS,SUCCESS,NO_DATA,SUCCESS,True,10,10,4,3,10,,PARTIAL,,NOT_ATTEMPTED,,9425
8365,핫브레드 논현역점,서울특별시 강남구 학동로 지하102,논현동 핫브레드 논현역점,,,NOT_FOUND,NOT_ATTEMPTED,NONE,False,,,,0,1,0,1,[],NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,CANDIDATE_PLACE_ID_MISSING,NOT_ATTEMPTED,,8159
