restaurant_id,komsco_name,komsco_address,query,place_id,place_url,resolve_status,detail_status,matcher_source,qwen_used,qwen_confidence,qwen_ranking,resolved_rank,detail_validation_attempts,candidate_count_before_filter,candidate_count_after_filter,qwen_pool_count,validation_attempts_json,detail_access_method,http_result,playwright_result,menu_count,parsed_menu_count,menu_complete,menu_fallback_used,home_status,hours_status,menu_status,review_status,review_requested,review_count,review_keyword_count,review_menu_mention_count,review_theme_count,representative_review_count,detail_warnings,result,reason,persistence_status,persistence_error,elapsed_ms
9559,모우리,서울특별시 강남구 학동로2길 20 (논현동) 논현동 142-9번지 2층,논현동 모우리,269479759,https://pcmap.place.naver.com/restaurant/269479759/home,AMBIGUOUS,NOT_ATTEMPTED,SINGLE_CANDIDATE,False,,0,,1,1,1,1,"[{""rank"": 1, ""candidate_name"": ""모우리 한우"", ""candidate_address"": """", ""place_id"": ""269479759"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/269479759/home"", ""detail_name"": ""모우리 한우"", ""detail_road_address"": ""서울 강남구 학동로2길 20 2층"", ""detail_jibun_address"": ""서울 강남구 논현동 142-9"", ""normalized_source_name"": ""모우리"", ""normalized_detail_name"": ""모우리한우"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울특별시강남구학동로2길20논현동논현동1429번지2층"", ""normalized_detail_road_address"": ""서울강남구학동로2길202층"", ""normalized_detail_jibun_address"": ""서울강남구논현동1429"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""FATAL_VETO"", ""semantic_decision"": ""MATCH"", ""semantic_reason"": ""주소 정보에서 도로명(학동로2길), 건물번호(20), 동(논현동), 층(2층)이 모두 일치하며, 업종은 음식점으로 명확히 일치합니다. KOMSCO의 '모우리'와 PCMap의 '모우리 한우'는 동일한 사업장으로 판단됩니다. '한우'라는 추가 단어는 지점명 또는 브랜드명의 차이로, 주소와 업종이 일치하므로 강한 MATCH 증거로 판단됩니다."", ""fatal_veto"": ""OUT_OF_SCOPE""}]",NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,TOP_K_DETAIL_VALIDATION_FAILED,NOT_ATTEMPTED,,52254
9571,피자스쿨 강남논현점,서울시 강남구 강남대로122길 41 102호,논현동 피자스쿨 강남논현점,34489494,https://pcmap.place.naver.com/restaurant/34489494/home,RESOLVED,PARTIAL,SINGLE_CANDIDATE,False,,0,1,1,1,1,1,"[{""rank"": 1, ""candidate_name"": ""피자스쿨 논현점피자"", ""candidate_address"": """", ""place_id"": ""34489494"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/34489494/home"", ""detail_name"": ""피자스쿨 논현점피자"", ""detail_road_address"": ""서울 강남구 강남대로122길 41"", ""detail_jibun_address"": ""서울 강남구 논현동 159-20"", ""normalized_source_name"": ""피자스쿨강남논현점"", ""normalized_detail_name"": ""피자스쿨논현점피자"", ""name_comparison"": ""DIFFERENT"", ""normalized_source_address"": ""서울시강남구강남대로122길41102호"", ""normalized_detail_road_address"": ""서울강남구강남대로122길41"", ""normalized_detail_jibun_address"": ""서울강남구논현동15920"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""NAME_MISMATCH"", ""semantic_decision"": ""MATCH"", ""semantic_reason"": ""KOMSCO의 주소(서울시 강남구 강남대로122길 41 102호)와 PCMap의 주소(서울 강남구 강남대로122길 41)는 도로명과 건물번호가 완전히 일치하며, 시·구·동은 동일합니다. 지점명은 '피자스쿨 강남논현점'과 '피자스쿨 논현점피자'로, '피자스쿨'이라는 핵심 상호명이 일치합니다. PCMap의 카테고리가 '없음'으로 명확히 음식점이 아님에도 불구하고, 주소와 상호명이 일치하여 실제 사업장이 동일할 가능성이 높습니다. 다만, PCMap의 좌표가 없고, 카테고리가 명확하지 않아 완전한 확인은 어려운 점이 있으나, 주소와 상호명의 일치로 강한 MATCH 증거를 인정합니다."", ""fatal_veto"": """"}]",PLAYWRIGHT_DOM,NOT_ATTEMPTED,SUCCESS,42,42,True,False,SUCCESS,NO_DATA,SUCCESS,SUCCESS,True,10,10,12,7,10,,PARTIAL,,NOT_ATTEMPTED,,26570
9583,파파존스 논현점,서울 강남구 학동로 328 1층 1층,논현동 파파존스 논현점,1806255012,https://pcmap.place.naver.com/restaurant/1806255012/home,AMBIGUOUS,NOT_ATTEMPTED,SINGLE_CANDIDATE,False,,0,,1,1,1,1,"[{""rank"": 1, ""candidate_name"": ""파파존스 논현점"", ""candidate_address"": """", ""place_id"": ""1806255012"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1806255012/home"", ""detail_name"": ""파파존스 논현점"", ""detail_road_address"": ""서울 강남구 학동로 328 1층"", ""detail_jibun_address"": ""서울 강남구 논현동 240-3"", ""normalized_source_name"": ""파파존스논현점"", ""normalized_detail_name"": ""파파존스논현점"", ""name_comparison"": ""EXACT"", ""normalized_source_address"": ""서울강남구학동로3281층1층"", ""normalized_detail_road_address"": ""서울강남구학동로3281층"", ""normalized_detail_jibun_address"": ""서울강남구논현동2403"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""FATAL_VETO"", ""semantic_decision"": ""MATCH"", ""semantic_reason"": ""주소 정보에서 도로명(학동로 328)과 건물번호(328)가 완전히 일치하며, 지점명(논현점)도 일치합니다. PCMap의 주소는 KOMSCO의 주소와 동일한 도로명과 건물번호를 기반으로 하며, 층 정보는 생략되었으나, 주소의 핵심 요소(도로명, 건물번호, 동)가 일치함을 고려하여 강한 MATCH 증거로 판단합니다. 다만, PCMap의 카테고리가 '없음'으로 표시되어 업종이 명확하지 않으나, KOMSCO의 업종이 음식점임을 고려할 때, 업종 정보가 누락되었을 가능성이 높습니다. 따라서 주소와 지점명이 일치하는 경우, 업종 정보가 누락되었을 가능성은 배제하지 않으나, 주소와 지점명이 일치하는 경우를 강한 MATCH로 판단합니다."", ""fatal_veto"": ""OUT_OF_SCOPE""}]",NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,TOP_K_DETAIL_VALIDATION_FAILED,NOT_ATTEMPTED,,57109
9594,돼지가엔푸드,서울특별시 강남구 봉은사로11길 6 (논현동) 지하1층,논현동 돼지가엔푸드,1098991712,https://pcmap.place.naver.com/restaurant/1098991712/home,RESOLVED,PARTIAL,SINGLE_CANDIDATE,False,,0,1,1,1,1,1,"[{""rank"": 1, ""candidate_name"": ""돼지가엔푸드"", ""candidate_address"": """", ""place_id"": ""1098991712"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1098991712/home"", ""detail_name"": ""돼지가엔푸드"", ""detail_road_address"": ""서울 강남구 강남대로118길 61 1층/ 101호 돼지가바다에빠진날"", ""detail_jibun_address"": ""서울 강남구 논현동 180-13"", ""normalized_source_name"": ""돼지가엔푸드"", ""normalized_detail_name"": ""돼지가엔푸드"", ""name_comparison"": ""EXACT"", ""normalized_source_address"": ""서울특별시강남구봉은사로11길6논현동지하1층"", ""normalized_detail_road_address"": ""서울강남구강남대로118길611층101호돼지가바다에빠진날"", ""normalized_detail_jibun_address"": ""서울강남구논현동18013"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""ADDRESS_MISMATCH"", ""semantic_decision"": ""MATCH"", ""semantic_reason"": ""주소의 핵심 요소인 '서울 강남구'가 일치하며, 도로명과 건물번호가 '118길 61'과 '봉은사로11길 6'으로 서로 다른 도로명이지만, 강남구 내에서 위치가 겹칠 가능성이 높으며, 업종이 '한식'으로 일치하고, 이름도 완전 일치합니다. 다만, 좌표 정보가 누락되어 정확한 위치 확인이 어렵고, 건물번호/층/호 정보가 다릅니다. 그러나 주소의 핵심 요소가 일치하고, 업종이 일치하며, 이름도 일치하므로 강한 MATCH 증거로 판단합니다."", ""fatal_veto"": """"}]",PLAYWRIGHT_DOM,NOT_ATTEMPTED,SUCCESS,,5,False,False,SUCCESS,SUCCESS,SUCCESS,SUCCESS,True,10,10,15,13,10,,PARTIAL,,NOT_ATTEMPTED,,28654
9606,제이콥스플래닝앤디자인,서울특별시 강남구 학동로53길 3-12 (논현동) 제이콥스플래닝앤디자인,논현동 제이콥스플래닝앤디자인,,,NOT_FOUND,NOT_ATTEMPTED,NONE,False,,,,0,1,0,1,[],NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,PLACE_ID_MISSING,NOT_ATTEMPTED,,8174
9617,(주)에스지푸드 논현역 마성떡볶이,서울특별시 강남구 학동로 지하 102 (논현동) 지하 1층 732-102호 (논현역),논현동 (주)에스지푸드 논현역 마성떡볶이,,,NOT_FOUND,NOT_ATTEMPTED,NONE,False,,,,0,0,0,0,[],NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,NO_SEARCH_RESULT,NOT_ATTEMPTED,,10557
9619,우정양곱창,서울시 강남구 도산대로30길 23 1층,논현동 우정양곱창,1921750340,https://pcmap.place.naver.com/restaurant/1921750340/home,RESOLVED,PARTIAL,SINGLE_CANDIDATE,False,,0,1,1,1,1,1,"[{""rank"": 1, ""candidate_name"": ""우정양곱창곱창,막창,양"", ""candidate_address"": """", ""place_id"": ""1921750340"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1921750340/home"", ""detail_name"": ""우정양곱창곱창,막창,양"", ""detail_road_address"": ""서울 강남구 도산대로30길 23 1층 우정양곱창"", ""detail_jibun_address"": ""서울 강남구 논현동 67-11"", ""normalized_source_name"": ""우정양곱창"", ""normalized_detail_name"": ""우정양곱창곱창막창양"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울시강남구도산대로30길231층"", ""normalized_detail_road_address"": ""서울강남구도산대로30길231층우정양곱창"", ""normalized_detail_jibun_address"": ""서울강남구논현동6711"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""DETAIL_EVIDENCE_INSUFFICIENT"", ""semantic_decision"": ""MATCH"", ""semantic_reason"": ""주소 정보에서 도로명(도산대로30길), 건물번호(23), 층(1층)이 완전히 일치하며, 이는 주소의 핵심 위치를 기준으로 한 강한 MATCH 증거입니다. PCMap 상세의 이름은 '우정양곱창곱창,막창,양'으로, KOMSCO의 '우정양곱창'과는 이름이 다릅니다. 그러나 주소가 완전히 일치하고, 업종 정보는 '없음'으로 명확히 음식점이 아님을 나타내므로, 이는 실제 같은 사업장일 가능성이 높습니다. 다만, PCMap의 좌표 정보가 없어 정확한 위치 확인이 어렵지만, 주소 기준으로는 강한 일치를 보입니다. 따라서 MATCH로 판단합니다."", ""fatal_veto"": """"}]",PLAYWRIGHT_DOM,NOT_ATTEMPTED,SUCCESS,,10,False,False,SUCCESS,SUCCESS,SUCCESS,SUCCESS,True,10,10,15,13,10,,PARTIAL,,NOT_ATTEMPTED,,24562
9631,"오늘, 와인한잔","서울특별시 강남구 봉은사로1길 33, 1층 (논현동) 오늘, 와인한잔","논현동 오늘, 와인한잔",1625089699,https://pcmap.place.naver.com/restaurant/1625089699/home,RESOLVED,PARTIAL,QWEN,True,LOW,"1,0",1,1,2,2,2,"[{""rank"": 1, ""candidate_name"": ""오늘와인한잔 논현점와인"", ""candidate_address"": """", ""place_id"": ""1625089699"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/1625089699/home"", ""detail_name"": ""오늘와인한잔 논현점와인"", ""detail_road_address"": ""서울 강남구 봉은사로1길 33 논현빌딩 1층 오늘와인한잔"", ""detail_jibun_address"": ""서울 강남구 논현동 165-13"", ""normalized_source_name"": ""오늘와인한잔"", ""normalized_detail_name"": ""오늘와인한잔논현점와인"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울특별시강남구봉은사로1길331층논현동오늘와인한잔"", ""normalized_detail_road_address"": ""서울강남구봉은사로1길33논현빌딩1층오늘와인한잔"", ""normalized_detail_jibun_address"": ""서울강남구논현동16513"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""DETAIL_EVIDENCE_INSUFFICIENT"", ""semantic_decision"": ""MATCH"", ""semantic_reason"": ""주소의 도로명(봉은사로1길), 건물번호(33), 층(1층), 동(논현동)이 모두 일치하며, 이름도 '오늘, 와인한잔'과 '오늘와인한잔'이 동일한 브랜드로 보인다. 다만, PCMap의 카테고리가 '없음'으로 표기되어 업종이 명확하지 않으나, 주소와 이름의 일치로 실제 사업장으로 추정된다. 다만, 좌표 정보가 누락되어 정확한 위치 확인이 어려우나, 주소 기준으로 강한 MATCH 증거가 있다."", ""fatal_veto"": """"}]",PLAYWRIGHT_DOM,NOT_ATTEMPTED,SUCCESS,18,18,True,False,SUCCESS,NO_DATA,SUCCESS,SUCCESS,True,10,10,15,10,10,,PARTIAL,,NOT_ATTEMPTED,,28835
9643,반포식스선정릉역점,서울시 강남구 선릉로 603 2층,논현동 반포식스선정릉역점,35781732,https://pcmap.place.naver.com/restaurant/35781732/home,RESOLVED,PARTIAL,SINGLE_CANDIDATE,False,,0,1,1,1,1,1,"[{""rank"": 1, ""candidate_name"": ""반포식스 선정릉역점"", ""candidate_address"": """", ""place_id"": ""35781732"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/35781732/home"", ""detail_name"": ""반포식스 선정릉역점"", ""detail_road_address"": ""서울 강남구 선릉로 603 2층"", ""detail_jibun_address"": ""서울 강남구 논현동 278-7"", ""normalized_source_name"": ""반포식스선정릉역점"", ""normalized_detail_name"": ""반포식스선정릉역점"", ""name_comparison"": ""EXACT"", ""normalized_source_address"": ""서울시강남구선릉로6032층"", ""normalized_detail_road_address"": ""서울강남구선릉로6032층"", ""normalized_detail_jibun_address"": ""서울강남구논현동2787"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""RESOLVED"", ""failure_reason"": ""DETAIL_EVIDENCE_INSUFFICIENT"", ""semantic_decision"": ""MATCH"", ""semantic_reason"": ""주소의 도로명(선릉로 603)과 건물번호(2층)가 완전히 일치하며, 지점명(선정릉역점)도 일치합니다. 주소의 시·구·동, 도로명, 건물번호가 모두 일치하므로 강한 MATCH 증거입니다. PCMap 상세 카테고리가 없고, 업종이 명확히 비음식이 아닌 것으로 보여서, KOMSCO의 음식점 정보와 PCMap의 정보가 동일한 사업장으로 판단됩니다."", ""fatal_veto"": """"}]",PLAYWRIGHT_DOM,NOT_ATTEMPTED,SUCCESS,,41,False,False,SUCCESS,NO_DATA,SUCCESS,SUCCESS,True,10,10,15,13,10,,PARTIAL,,NOT_ATTEMPTED,,21979
9654,지리산,서울특별시 강남구 학동로43길 7 (논현동) 지상,논현동 지리산,11857825,https://pcmap.place.naver.com/restaurant/11857825/home,AMBIGUOUS,NOT_ATTEMPTED,QWEN,True,LOW,"0,1",,2,3,2,2,"[{""rank"": 1, ""candidate_name"": ""지리산한식"", ""candidate_address"": """", ""place_id"": ""36004008"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/36004008/home"", ""detail_name"": ""지리산한식"", ""detail_road_address"": ""서울 강남구 학동로43길 7"", ""detail_jibun_address"": ""서울 강남구 논현동 115-6"", ""normalized_source_name"": ""지리산"", ""normalized_detail_name"": ""지리산한식"", ""name_comparison"": ""CONTAINED"", ""normalized_source_address"": ""서울특별시강남구학동로43길7논현동지상"", ""normalized_detail_road_address"": ""서울강남구학동로43길7"", ""normalized_detail_jibun_address"": ""서울강남구논현동1156"", ""address_comparison"": ""STRONG_MATCH"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""FATAL_VETO"", ""semantic_decision"": ""MATCH"", ""semantic_reason"": ""주소 정보에서 '서울특별시 강남구 학동로43길 7'이 완전히 일치하며, 이는 주소의 핵심 동일성 증거로 사용 가능합니다. KOMSCO의 '지리산'과 PCMap의 '지리산한식'은 상호명이 유사하며, 주소가 완전히 일치하므로 강한 MATCH 증거로 판단됩니다. PCMap의 카테고리가 '없음'으로 명확히 음식점이 아님에도 불구하고, 주소가 동일하고 KOMSCO의 업종이 음식점이므로, 이는 실제 같은 사업장으로 판단됩니다. 다만, PCMap의 카테고리가 '없음'이라면, 업종이 명확히 음식점이 아니므로, 이는 추가 검증이 필요할 수 있으나, 주소가 완전히 일치하고 KOMSCO의 업종이 음식점이므로, 이는 실제 같은 사업장으로 판단됩니다."", ""fatal_veto"": ""OUT_OF_SCOPE""}, {""rank"": 2, ""candidate_name"": ""선릉가든육류,고기요리"", ""candidate_address"": """", ""place_id"": ""11857825"", ""detail_url"": ""https://pcmap.place.naver.com/restaurant/11857825/home"", ""detail_name"": ""선릉가든육류,고기요리"", ""detail_road_address"": ""서울 강남구 선릉로100길 34 남영빌딩 1층"", ""detail_jibun_address"": ""서울 강남구 삼성동 140-20"", ""normalized_source_name"": ""지리산"", ""normalized_detail_name"": ""선릉가든육류고기요리"", ""name_comparison"": ""DIFFERENT"", ""normalized_source_address"": ""서울특별시강남구학동로43길7논현동지상"", ""normalized_detail_road_address"": ""서울강남구선릉로100길34남영빌딩1층"", ""normalized_detail_jibun_address"": ""서울강남구삼성동14020"", ""address_comparison"": ""DIFFERENT"", ""validation_result"": ""AMBIGUOUS"", ""failure_reason"": ""QWEN_NO_MATCH"", ""semantic_decision"": ""NO_MATCH"", ""semantic_reason"": ""주소 정보가 명확히 다르고, 카테고리가 음식점이 아님으로 인해 실제 사업장이 동일하지 않음"", ""fatal_veto"": """"}]",NONE,NOT_ATTEMPTED,NOT_ATTEMPTED,,0,,False,,,,,False,0,0,0,0,0,,NOT_ATTEMPTED,TOP_K_DETAIL_VALIDATION_FAILED,NOT_ATTEMPTED,,158924
